experiment,method,adaptation_mode,reproduction_scope,decision_threshold,shots,seed,adapt_stage,adapt_generator,eval_stage,eval_generator,n,accuracy,balanced_accuracy,real_accuracy,fake_accuracy,average_precision,roc_auc,f1
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,10,0,0,SD1.5,0,SD1.5,19980,0.6222222222222222,0.6222222222222222,0.26786786786786787,0.9765765765765766,0.7704533201151186,0.7992946800654508,0.7210643015521064
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,10,0,1,SD2.1,0,SD1.5,19980,0.7196696696696697,0.7196696696696696,0.5248248248248248,0.9145145145145145,0.8425635552233444,0.8514990265540817,0.7653834876219997
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,10,0,1,SD2.1,1,SD2.1,19980,0.8030530530530531,0.8030530530530531,0.6344344344344345,0.9716716716716717,0.8875123304353821,0.9118289861433005,0.831470298513855
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,10,0,2,SDXL,0,SD1.5,19980,0.7126626626626626,0.7126626626626626,0.48808808808808807,0.9372372372372373,0.8418362367987392,0.8565676888099311,0.7653574201986348
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,10,0,2,SDXL,1,SD2.1,19980,0.7997497497497498,0.7997497497497498,0.6138138138138138,0.9856856856856857,0.8941816732956455,0.9197274902530158,0.831145811352606
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,10,0,2,SDXL,2,SDXL,19980,0.8013013013013013,0.8013013013013013,0.6139139139139139,0.9886886886886886,0.9103217451014323,0.9311877543208875,0.832658910807621
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,10,0,3,SD3,0,SD1.5,19980,0.7095595595595595,0.7095595595595595,0.46626626626626627,0.9528528528528528,0.8254129634563006,0.8447097497898298,0.7663942675415644
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,10,0,3,SD3,1,SD2.1,19980,0.7921421421421422,0.7921421421421422,0.6038038038038038,0.9804804804804805,0.8895755985927905,0.9119927334742151,0.8250852882954977
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,10,0,3,SD3,2,SDXL,19980,0.7968968968968969,0.7968968968968969,0.607007007007007,0.9867867867867868,0.9146872418634764,0.9302687472257041,0.8293093295196433
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,10,0,3,SD3,3,SD3,19980,0.7952452452452452,0.7952452452452452,0.6043043043043043,0.9861861861861861,0.9239182579074234,0.9343797000203408,0.8280731246060097
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,10,0,4,FLUX.1,0,SD1.5,19980,0.7118118118118119,0.7118118118118119,0.48388388388388387,0.9397397397397398,0.8173231647251508,0.8358908157406657,0.7653052906171028
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,10,0,4,FLUX.1,1,SD2.1,19980,0.8042042042042042,0.8042042042042041,0.6264264264264264,0.9819819819819819,0.8985284429272951,0.919544113683253,0.8337582865884753
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,10,0,4,FLUX.1,2,SDXL,19980,0.8068568568568568,0.8068568568568568,0.628028028028028,0.9856856856856857,0.9196904803083467,0.9334926668410152,0.8361567528552626
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,10,0,4,FLUX.1,3,SD3,19980,0.8044544544544544,0.8044544544544545,0.6238238238238238,0.9850850850850851,0.9284406064126234,0.9395071397724051,0.8343719530289542
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,10,0,4,FLUX.1,4,FLUX.1,19980,0.8046546546546547,0.8046546546546547,0.6291291291291291,0.9801801801801802,0.9164333255745225,0.9316929341754168,0.8338229658960276
